# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    4.760000000    4.404850181    4.405103469    4.475992440
    4.770000000    4.400139980    4.400392306    4.471087197
    4.780000000    4.395436454    4.395687824    4.466189108
    4.790000000    4.390739603    4.390990023    4.461298174
    4.800000000    4.386049425    4.386298900    4.456414394
    4.810000000    4.381365920    4.381614456    4.451537765
    4.820000000    4.376689086    4.376936689    4.446668287
    4.830000000    4.372018922    4.372265597    4.441805959
    4.840000000    4.367355427    4.367601180    4.436950777
    4.850000000    4.362698600    4.362943436    4.432102742
    4.860000000    4.358048439    4.358292363    4.427261852
    4.870000000    4.353404943    4.353647960    4.422428104
    4.880000000    4.348768110    4.349010226    4.417601496
    4.890000000    4.344137938    4.344379159    4.412782028
    4.900000000    4.339514426    4.339754756    4.407969695
    4.910000000    4.334897572    4.335137017    4.403164498
    4.920000000    4.330287374    4.330525938    4.398366432
    4.930000000    4.325683829    4.325921519    4.393575497
    4.940000000    4.321086937    4.321323757    4.388791689
    4.950000000    4.316496695    4.316732650    4.384015006
    4.960000000    4.311913101    4.312148196    4.379245446
    4.970000000    4.307336153    4.307570392    4.374483006
    4.980000000    4.302765847    4.302999237    4.369727683
    4.990000000    4.298202183    4.298434727    4.364979474
    5.000000000    4.293645157    4.293876861    4.360238377
    5.010000000    4.289094766    4.289325635    4.355504389
    5.020000000    4.284551010    4.284781047    4.350777506
    5.030000000    4.280013883    4.280243095    4.346057726
    5.040000000    4.275483385    4.275711775    4.341345045
    5.050000000    4.270959512    4.271187086    4.336639460
    5.060000000    4.266442262    4.266669023    4.331940968
    5.070000000    4.261931631    4.262157584    4.327249566
    5.080000000    4.257427616    4.257652767    4.322565249
    5.090000000    4.252930215    4.253154567    4.317888015
    5.100000000    4.248439424    4.248662982    4.313217860
    5.110000000    4.243955241    4.244178009    4.308554781
    5.120000000    4.239477661    4.239699645    4.303898773
    5.130000000    4.235006682    4.235227885    4.299249832
    5.140000000    4.230542301    4.230762727    4.294607955
    5.150000000    4.226084513    4.226304168    4.289973139
    5.160000000    4.221633316    4.221852203    4.285345378
    5.170000000    4.217188706    4.217406829    4.280724669
    5.180000000    4.212750680    4.212968044    4.276111008
    5.190000000    4.208319233    4.208535842    4.271504391
    5.200000000    4.203894362    4.204110220    4.266904813
    5.210000000    4.199476064    4.199691175    4.262312270
    5.220000000    4.195064334    4.195278703    4.257726757
    5.230000000    4.190659170    4.190872799    4.253148271
    5.240000000    4.186260565    4.186473461    4.248576807
    5.250000000    4.181868518    4.182080683    4.244012359
    5.260000000    4.177483024    4.177694462    4.239454925
