 &plot nbnd=  35, nks=    71 /
            0.000000  0.000000  0.306667
            0.033333  0.057735  0.306667
   -5.947   -5.947   -4.167   -4.167   -4.164   -4.164   -3.931   -3.931   -3.910   -3.910
   -3.797   -3.797    5.441    5.441    8.550    8.550    8.684    8.684   13.483   13.483
   17.439   17.439   19.444   19.444   19.594   19.594   25.404   25.404   27.311   27.311
   27.479   27.479   30.950   30.950   31.904
            0.066667  0.115470  0.306667
   -5.894   -5.894   -4.157   -4.157   -4.149   -4.149   -3.960   -3.960   -3.910   -3.910
   -3.714   -3.714    5.401    5.401    8.112    8.112    8.523    8.523   13.887   13.887
   17.127   17.127   19.303   19.303   19.848   19.848   25.362   25.362   27.021   27.021
   28.094   28.094   30.475   30.475   32.344
            0.100000  0.173205  0.306667
   -5.819   -5.819   -4.143   -4.143   -4.126   -4.126   -3.980   -3.980   -3.909   -3.909
   -3.592   -3.592    5.263    5.263    7.657    7.657    8.250    8.250   14.323   14.323
   16.802   16.802   19.125   19.125   20.205   20.205   25.058   25.058   26.665   26.665
   29.302   29.302   30.466   30.466   32.819
            0.133333  0.230940  0.306667
   -5.738   -5.738   -4.125   -4.125   -4.105   -4.105   -3.990   -3.990   -3.906   -3.906
   -3.421   -3.421    4.951    4.951    7.370    7.370    7.876    7.876   14.632   14.632
   16.646   16.646   18.915   18.915   20.554   20.554   24.693   24.693   26.514   26.514
   30.234   30.234   31.386   31.386   33.267
            0.166667  0.288675  0.306667
   -5.665   -5.665   -4.111   -4.111   -4.087   -4.087   -3.990   -3.990   -3.900   -3.900
   -3.195   -3.195    4.489    4.489    7.208    7.208    7.504    7.504   14.764   14.764
   16.723   16.723   18.672   18.672   20.813   20.813   24.388   24.388   26.715   26.715
   30.640   30.640   33.001   33.001   33.734
            0.200000  0.346410  0.306667
   -5.608   -5.608   -4.104   -4.104   -4.070   -4.070   -3.987   -3.987   -3.892   -3.892
   -2.924   -2.924    3.997    3.997    6.777    6.777    7.480    7.480   14.812   14.812
   16.918   16.918   18.399   18.399   21.022   21.022   24.194   24.194   27.162   27.162
   30.949   30.949   33.483   33.483   34.541
            0.233333  0.404145  0.306667
   -5.568   -5.568   -4.099   -4.099   -4.060   -4.060   -3.979   -3.979   -3.890   -3.890
   -2.642   -2.642    3.584    3.584    6.246    6.246    7.598    7.598   14.890   14.890
   17.057   17.057   18.138   18.138   21.315   21.315   24.083   24.083   27.545   27.545
   31.008   31.008   33.329   33.329   34.982
            0.266667  0.461880  0.306667
   -5.543   -5.543   -4.093   -4.093   -4.058   -4.058   -3.966   -3.966   -3.896   -3.896
   -2.399   -2.399    3.322    3.322    5.751    5.751    7.717    7.717   15.052   15.052
   16.977   16.977   18.008   18.008   21.774   21.774   23.951   23.951   27.506   27.506
   30.950   30.950   33.478   33.478   35.375
            0.300000  0.519615  0.306667
   -5.529   -5.529   -4.084   -4.084   -4.062   -4.062   -3.951   -3.951   -3.910   -3.910
   -2.244   -2.244    3.228    3.228    5.372    5.372    7.796    7.796   15.296   15.296
   16.691   16.691   18.032   18.032   22.384   22.384   23.642   23.642   27.135   27.135
   31.078   31.078   33.731   33.731   35.633
            0.333333  0.577350  0.306667
   -5.525   -5.525   -4.079   -4.079   -4.066   -4.066   -3.942   -3.942   -3.920   -3.920
   -2.195   -2.195    3.228    3.228    5.217    5.217    7.822    7.822   15.467   15.467
   16.493   16.493   18.066   18.066   23.034   23.034   23.094   23.094   26.943   26.943
   31.182   31.182   33.840   33.840   35.688
            0.333333  0.577350  0.276000
   -5.526   -5.526   -4.085   -4.077   -4.077   -4.047   -3.942   -3.942   -3.921   -3.921
   -2.195   -2.195    3.242    3.242    5.037    5.404    7.788    7.788   15.505   15.505
   16.238   16.722   18.073   18.073   22.824   23.009   23.009   23.424   26.945   26.945
   31.179   31.180   33.833   33.833   35.709
            0.333333  0.577350  0.245333
   -5.529   -5.529   -4.104   -4.074   -4.074   -4.030   -3.940   -3.940   -3.923   -3.923
   -2.196   -2.196    3.284    3.284    4.869    5.596    7.691    7.691   15.613   15.613
   15.965   16.921   18.095   18.095   22.608   22.934   22.934   23.815   26.953   26.953
   31.166   31.175   33.810   33.810   35.764
            0.333333  0.577350  0.214667
   -5.534   -5.534   -4.122   -4.068   -4.068   -4.015   -3.939   -3.936   -3.926   -3.926
   -2.197   -2.197    3.352    3.352    4.714    5.788    7.541    7.541   15.684   15.779
   15.779   17.088   18.134   18.134   22.441   22.809   22.809   24.266   26.971   26.971
   31.129   31.173   33.765   33.765   35.832
            0.333333  0.577350  0.184000
   -5.539   -5.539   -4.139   -4.060   -4.060   -4.004   -3.938   -3.931   -3.931   -3.930
   -2.198   -2.198    3.442    3.442    4.576    5.975    7.350    7.350   15.406   15.982
   15.982   17.223   18.197   18.197   22.315   22.636   22.636   24.772   27.002   27.002
   31.057   31.176   33.688   33.688   35.850
            0.333333  0.577350  0.153333
