# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    5.070000000    4.263179531    4.263178754    4.328432544
    5.080000000    4.258674661    4.258673881    4.323748140
    5.090000000    4.254176408    4.254175625    4.319070818
    5.100000000    4.249684769    4.249683983    4.314400573
    5.110000000    4.245199740    4.245198951    4.309737402
    5.120000000    4.240721319    4.240720526    4.305081302
    5.130000000    4.236249501    4.236248706    4.300432268
    5.140000000    4.231784284    4.231783486    4.295790297
    5.150000000    4.227325665    4.227324864    4.291155384
    5.160000000    4.222873639    4.222872835    4.286527527
    5.170000000    4.218428203    4.218427396    4.281906720
    5.180000000    4.213989354    4.213988544    4.277292960
    5.190000000    4.209557088    4.209556275    4.272686243
    5.200000000    4.205131401    4.205130586    4.268086563
    5.210000000    4.200712289    4.200711471    4.263493918
    5.220000000    4.196299749    4.196298928    4.258908302
    5.230000000    4.191893777    4.191892954    4.254329711
    5.240000000    4.187494369    4.187493542    4.249758141
    5.250000000    4.183101520    4.183100691    4.245193586
    5.260000000    4.178715227    4.178714396    4.240636044
    5.270000000    4.174335486    4.174334652    4.236085508
    5.280000000    4.169962293    4.169961456    4.231541974
    5.290000000    4.165595642    4.165594803    4.227005437
    5.300000000    4.161235531    4.161234689    4.222475893
    5.310000000    4.156881955    4.156881111    4.217953337
    5.320000000    4.152534909    4.152534062    4.213437763
    5.330000000    4.148194390    4.148193540    4.208929166
    5.340000000    4.143860392    4.143859539    4.204427542
    5.350000000    4.139532911    4.139532056    4.199932886
    5.360000000    4.135211943    4.135211085    4.195445192
    5.370000000    4.130897483    4.130896623    4.190964454
    5.380000000    4.126589526    4.126588663    4.186490669
    5.390000000    4.122288068    4.122287203    4.182023830
    5.400000000    4.117993104    4.117992236    4.177563932
    5.410000000    4.113704629    4.113703759    4.173110970
    5.420000000    4.109422638    4.109421766    4.168664937
    5.430000000    4.105147127    4.105146253    4.164225830
    5.440000000    4.100878091    4.100877214    4.159793641
    5.450000000    4.096615524    4.096614645    4.155368366
    5.460000000    4.092359423    4.092358541    4.150949999
    5.470000000    4.088109780    4.088108896    4.146538533
    5.480000000    4.083866593    4.083865706    4.142133964
    5.490000000    4.079629855    4.079628966    4.137736285
    5.500000000    4.075399561    4.075398670    4.133345491
    5.510000000    4.071175706    4.071174813    4.128961576
    5.520000000    4.066958285    4.066957390    4.124584533
    5.530000000    4.062747293    4.062746395    4.120214357
    5.540000000    4.058542724    4.058541824    4.115851042
    5.550000000    4.054344573    4.054343671    4.111494582
    5.560000000    4.050152835    4.050151930    4.107144970
    5.570000000    4.045967504    4.045966597    4.102802200
