# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    4.290000000    3.323551591    3.448911236    3.247779757
    4.300000000    3.213610155    3.236301691    3.195647495
    4.310000000    3.079085461    3.028312487    3.173277843
    4.320000000    2.930159453    2.840789732    3.169263372
    4.330000000    2.789816070    2.690422312    3.177728211
    4.340000000    2.685618277    2.592067347    3.205084507
    4.350000000    2.637349344    2.552947342    3.264130182
    4.360000000    2.650902061    2.569498141    3.368099693
    4.370000000    2.718133092    2.628228131    3.525999028
    4.380000000    2.819430697    2.709451339    3.729646080
    4.390000000    2.930146454    2.791220847    3.939707019
    4.400000000    3.031862082    2.852939292    4.091662725
    4.410000000    3.120381334    2.882488316    4.131721987
    4.420000000    3.200878187    2.884092163    4.056431395
    4.430000000    3.276713286    2.876124067    3.909501213
    4.440000000    3.346379331    2.879178957    3.739266262
    4.450000000    3.410075527    2.907571628    3.569236491
    4.460000000    3.475283276    2.969270507    3.403342175
    4.470000000    3.557154351    3.069632296    3.246135553
    4.480000000    3.674132754    3.211900528    3.113672523
    4.490000000    3.834382672    3.388832142    3.025837614
    4.500000000    4.018659138    3.572012470    2.993035449
    4.510000000    4.178831057    3.714456117    3.012128996
    4.520000000    4.262578657    3.772528597    3.070840515
    4.530000000    4.247486043    3.733884974    3.153824664
    4.540000000    4.150126122    3.625318755    3.248336796
    4.550000000    4.003095914    3.490590835    3.348647125
    4.560000000    3.833694522    3.364073981    3.455640157
    4.570000000    3.665608797    3.265244811    3.571795188
    4.580000000    3.525040473    3.205563179    3.695784470
    4.590000000    3.432859394    3.189030755    3.817017431
    4.600000000    3.393042506    3.207158088    3.913883403
    4.610000000    3.391514243    3.240254500    3.963502581
    4.620000000    3.405775522    3.268734495    3.958053329
    4.630000000    3.417189790    3.283761438    3.910501969
    4.640000000    3.414605406    3.284073061    3.840239134
    4.650000000    3.390023891    3.267095050    3.757372914
    4.660000000    3.336676416    3.229286163    3.663792620
    4.670000000    3.251850602    3.171364366    3.559675243
    4.680000000    3.142679367    3.101179722    3.445757666
    4.690000000    3.028642794    3.033907878    3.326910089
    4.700000000    2.933872455    2.987561872    3.215933382
    4.710000000    2.875302467    2.975327790    3.129703377
    4.720000000    2.858472747    3.001936425    3.079615540
    4.730000000    2.883212721    3.066827512    3.064843179
    4.740000000    2.951024851    3.168236757    3.073962560
    4.750000000    3.065800464    3.301580655    3.097008162
    4.760000000    3.229128581    3.456000334    3.138151514
    4.770000000    3.436415219    3.619150322    3.212985566
    4.780000000    3.675025287    3.787582482    3.334920601
    4.790000000    3.923936214    3.967668863    3.508674588
    4.800000000    4.159974935    4.165457856    3.731705828
    4.810000000    4.369320395    4.377310387    3.990980942
    4.820000000    4.549796024    4.586073013    4.256787001
    4.830000000    4.702990520    4.767383218    4.491121325
    4.840000000    4.829392336    4.905068891    4.669140614
    4.850000000    4.926755142    4.995701401    4.785607168
    4.860000000    4.989276589    5.040117150    4.844356715
    4.870000000    5.013913467    5.044446760    4.859165798
    4.880000000    5.008489026    5.027755499    4.863003081
    4.890000000    4.987105818    5.015302803    4.901312151
    4.900000000    4.958087642    5.022799336    5.008701566
    4.910000000    4.921477431    5.050945659    5.187126697
    4.920000000    4.875000296    5.089783174    5.396329882
    4.930000000    4.816452692    5.122718985    5.561059000
    4.940000000    4.741566854    5.129817152    5.605555307
    4.950000000    4.646247147    5.093968391    5.504483917
    4.960000000    4.534873405    5.010273802    5.301140706
    4.970000000    4.423615983    4.893540907    5.073578629
    4.980000000    4.333270700    4.776442541    4.891821217
    4.990000000    4.280459907    4.697201817    4.797105826
    5.000000000    4.273503328    4.683369665    4.796466927
    5.010000000    4.309647800    4.740362664    4.867470126
    5.020000000    4.375927141    4.851804820    4.975379642
    5.030000000    4.458171281    4.990288757    5.090744383
    5.040000000    4.548236938    5.125809499    5.187503677
    5.050000000    4.643397998    5.229897408    5.233581829
    5.060000000    4.746596003    5.288725839    5.202962207
    5.070000000    4.864416697    5.315030794    5.099045767
    5.080000000    4.996649515    5.336819272    4.955393960
    5.090000000    5.133058763    5.377312170    4.811699195
    5.100000000    5.268446200    5.451187666    4.693901921
    5.110000000    5.416852031    5.570563971    4.612616132
    5.120000000    5.605799214    5.746284245    4.570158217
    5.130000000    5.855775388    5.981079380    4.565262709
    5.140000000    6.159418091    6.255582614    4.589455839
    5.150000000    6.476246740    6.522786284    4.622556949
    5.160000000    6.750413117    6.724477848    4.640665604
    5.170000000    6.941068472    6.819526373    4.632640448
    5.180000000    7.042361591    6.805250710    4.608841492
    5.190000000    7.072936049    6.713199381    4.592186782
    5.200000000    7.049157128    6.580669065    4.601282139
    5.210000000    6.974969356    6.428443756    4.644311413
    5.220000000    6.852128194    6.263286487    4.722811016
    5.230000000    6.692164421    6.091345181    4.832516589
    5.240000000    6.519626463    5.923517615    4.963152267
    5.250000000    6.363872586    5.771573813    5.102605036
    5.260000000    6.244850913    5.643660855    5.239199393
    5.270000000    6.168003105    5.544287559    5.361895957
    5.280000000    6.135636761    5.479388610    5.468895099
    5.290000000    6.160803782    5.461921889    5.577639690
    5.300000000    6.261131840    5.506786404    5.713629640
    5.310000000    6.438798631    5.617480968    5.884030346
    5.320000000    6.671448782    5.780469476    6.064438924
    5.330000000    6.917169637    5.969043527    6.211380491
    5.340000000    7.124586134    6.149380783    6.291979321
    5.350000000    7.250183219    6.291722690    6.306489831
    5.360000000    7.281384301    6.388279082    6.283793786
    5.370000000    7.246906498    6.464160902    6.259458100
    5.380000000    7.200603255    6.566886916    6.261023497
    5.390000000    7.191189253    6.739545922    6.305354014
    5.400000000    7.242860036    6.997831003    6.395163303
    5.410000000    7.355920997    7.325693203    6.517346480
    5.420000000    7.519682692    7.689861657    6.654463341
    5.430000000    7.727090544    8.060394274    6.801914597
    5.440000000    7.979724795    8.422585852    6.974549033
    5.450000000    8.278749976    8.776869501    7.196547468
    5.460000000    8.610973231    9.127822059    7.485142309
    5.470000000    8.945196129    9.468908778    7.840364727
    5.480000000    9.240216838    9.772146649    8.239511923
    5.490000000    9.453377821    9.987520826    8.639360687
    5.500000000    9.551874010   10.064350939    8.992277594
    5.510000000    9.529243394    9.989469619    9.266377732
    5.520000000    9.413581443    9.805566958    9.460558659
    5.530000000    9.255124260    9.585806919    9.604578329
    5.540000000    9.099526094    9.389105214    9.734399146
    5.550000000    8.972345132    9.240769548    9.873743384
    5.560000000    8.883242967    9.142814676   10.044835225
    5.570000000    8.830841907    9.085495618   10.278194125
